split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
original,nob,10,149,100,30,0.9655349435776467,6.617696218135056e-18
original,nob,10,150,100,30,0.9689415151389168,1.5740973107562338e-18
original,nob,10,151,100,30,0.9628361355284919,1.8701151985898707e-17
original,nob,10,152,100,30,0.9760605729336522,4.29622929178938e-20
original,nob,10,153,100,30,0.96442351117252,1.0249669024456025e-17
original,nob,10,154,100,30,0.9769572056157063,2.5314774267202755e-20
original,nob,10,155,100,30,0.9754581829749241,6.06156303831157e-20
original,nob,10,156,100,30,0.9612614157151685,3.311075577032153e-17
original,nob,10,157,100,30,0.9719295753113768,3.890185830091027e-19
original,nob,10,158,100,30,0.9723352507768168,3.180834358404798e-19
original,nob,10,159,100,30,0.9371088671289104,2.5183449681137045e-14
original,nob,10,160,100,30,0.978000823841154,1.3315243624553643e-20
original,nob,10,161,100,30,0.9851791460805254,5.520167375785398e-23
original,nob,10,162,100,30,0.9790457060448662,6.780489272342359e-21
original,nob,10,163,100,30,0.9449347384659186,4.114529625223948e-15
original,nob,10,164,100,30,0.950169821616483,1.0496530215623061e-15
original,nob,10,165,100,30,0.9607189488854161,4.0092746429106844e-17
original,nob,10,166,100,30,0.9632773841425354,1.5864579528674158e-17
original,nob,10,167,100,30,0.9728734880094144,2.423915853934254e-19
original,nob,10,168,100,30,0.976740423066104,2.882241290746833e-20
original,nob,10,169,100,30,0.9819859260396029,8.314183512654202e-22
original,nob,10,170,100,30,0.929449723700525,1.199651049562229e-13
original,nob,10,171,100,30,0.9776376445516377,1.6708543317439518e-20
original,nob,10,172,100,30,0.9584269866952825,8.744101753732259e-17
original,nob,10,173,100,30,0.9760985153941769,4.202853340286871e-20
original,nob,10,174,100,30,0.9706005105518926,7.373861110700996e-19
original,nob,10,175,100,30,0.968744668873137,1.7175898237852786e-18
original,nob,10,176,100,30,0.9719202955082518,3.9080065887897025e-19
original,nob,10,177,100,30,0.9603668395127352,4.5329418648069435e-17
original,nob,10,178,100,30,0.9592579603163831,6.624951886779004e-17
original,nob,10,179,100,30,0.9498928982396402,1.132388629500038e-15
original,nob,10,180,100,30,0.9708210010477087,6.645258596446013e-19
original,nob,10,181,100,30,0.9738489906779336,1.4602973365318857e-19
original,nob,10,182,100,30,0.9516504754067975,6.944322079164682e-16
original,nob,10,183,100,30,0.9740237596085393,1.3308737683293388e-19
original,nob,10,184,100,30,0.9428345084984873,6.858572172724185e-15
original,nob,10,185,100,30,0.9772140206690257,2.167271746409292e-20
original,nob,10,186,100,30,0.9556455269191559,2.1281794478700272e-16
original,nob,10,187,100,30,0.9608998503621894,3.7625759739858227e-17
original,nob,10,188,100,30,0.963196473211316,1.6352850732421e-17
original,nob,10,189,100,30,0.9662152760170336,5.0269670447254314e-18
original,nob,10,190,100,30,0.9669228718588342,3.754068046448821e-18
original,nob,10,191,100,30,0.9708291590787963,6.619626824370329e-19
original,nob,10,192,100,30,0.9614436331859313,3.103062494761275e-17
original,nob,10,193,100,30,0.9747364484740967,9.055023575760571e-20
original,nob,10,194,100,30,0.9633199438412541,1.561319899580936e-17
original,nob,10,195,100,30,0.9501710216034229,1.049307005784074e-15
original,nob,10,196,100,30,0.974049568826906,1.3126883207173173e-19
original,nob,10,197,100,30,0.9631985191475714,1.6340334545768895e-17
original,nob,10,198,100,30,0.9763795058590774,3.567712339495387e-20
original,nob,10,199,100,30,0.970201180408519,8.88502646059252e-19
original,nob,25,0,100,30,0.9851490406157591,5.678195937454372e-23
original,nob,25,1,100,30,0.9881386492609452,2.4857004965713168e-24
original,nob,25,2,100,30,0.9952374702408968,7.346337345560746e-30
original,nob,25,3,100,30,0.9926515193605107,3.1352867771297295e-27
original,nob,25,4,100,30,0.9888054492504883,1.1102733501395054e-24
original,nob,25,5,100,30,0.9865440348669594,1.4393078633854425e-23
original,nob,25,6,100,30,0.9918230683964595,1.391830594564908e-26
original,nob,25,7,100,30,0.9781134400189735,1.2400636609992315e-20
original,nob,25,8,100,30,0.9912634931273199,3.504055196877892e-26
original,nob,25,9,100,30,0.9922939935609357,6.0838365143958174e-27
original,nob,25,10,100,30,0.9912987409008391,3.31195218355177e-26
original,nob,25,11,100,30,0.9846894805298932,8.675355289908707e-23
original,nob,25,12,100,30,0.9898528432136154,2.8244271977102524e-25
original,nob,25,13,100,30,0.9832174431731381,3.108393587519187e-22
original,nob,25,14,100,30,0.9858545006773428,2.885186170495349e-23
original,nob,25,15,100,30,0.9900726503076402,2.081408790414181e-25
original,nob,25,16,100,30,0.9885237276992439,1.5696483672045463e-24
original,nob,25,17,100,30,0.9887920569471751,1.1289219080459844e-24
original,nob,25,18,100,30,0.9870785202950005,8.187168282488493e-24
original,nob,25,19,100,30,0.9937692935701374,3.133195087337678e-28
original,nob,25,20,100,30,0.9900134734828713,2.261188310445328e-25
original,nob,25,21,100,30,0.9868745048125758,1.0182193533999237e-23
original,nob,25,22,100,30,0.9844759011984664,1.0518439193284852e-22
original,nob,25,23,100,30,0.99357707175166,4.788731693831608e-28
original,nob,25,24,100,30,0.9899677234441816,2.409939634542932e-25
original,nob,25,25,100,30,0.992659904834256,3.0857258950184197e-27
original,nob,25,26,100,30,0.9849585544533884,6.779475265484697e-23
original,nob,25,27,100,30,0.9926962386290018,2.8792658883658337e-27
original,nob,25,28,100,30,0.9920696687682085,9.079290030765663e-27
original,nob,25,29,100,30,0.9907305853869608,8.001364731328587e-26
original,nob,25,30,100,30,0.9905323075546271,1.0747938148166178e-25
original,nob,25,31,100,30,0.9944060352065616,6.953822758425917e-29
original,nob,25,32,100,30,0.9861328070429514,2.1882429210834011e-23
original,nob,25,33,100,30,0.9895482482676149,4.265306028461179e-25
original,nob,25,34,100,30,0.9894663062926153,4.755713803281419e-25
original,nob,25,35,100,30,0.9938615510044492,2.544076982618628e-28
original,nob,25,36,100,30,0.9878432245896437,3.50143221771002e-24
original,nob,25,37,100,30,0.9838531544456733,1.8173437979032572e-22
original,nob,25,38,100,30,0.981397838567365,1.2989070792467521e-21
original,nob,25,39,100,30,0.9815433925323819,1.164671037141697e-21
original,nob,25,40,100,30,0.9842703885223822,1.262898471467105e-22
original,nob,25,41,100,30,0.9893226800858214,5.743511372145259e-25
original,nob,25,42,100,30,0.9941428788102685,1.3213907293403714e-28
original,nob,25,43,100,30,0.9918655624023791,1.294252695246556e-26
original,nob,25,44,100,30,0.9799759912405582,3.6109906144355056e-21
original,nob,25,45,100,30,0.9933303466534636,8.10496703328447e-28
original,nob,25,46,100,30,0.9817686859853701,9.820351738556782e-22
original,nob,25,47,100,30,0.9903669852724364,1.3681726161649786e-25
original,nob,25,48,100,30,0.9911012970627494,4.5288332890401506e-26
original,nob,25,49,100,30,0.9891400883856135,7.274289904858624e-25
original,nob,25,50,100,30,0.9881407856894817,2.4794721051428665e-24
original,nob,25,51,100,30,0.988677569294592,1.3006286957565085e-24
original,nob,25,52,100,30,0.991638226109678,1.9011235896819558e-26
original,nob,25,53,100,30,0.9960321655897783,5.730472450083079e-31
original,nob,25,54,100,30,0.9858333425845407,2.945813705338326e-23
original,nob,25,55,100,30,0.9922002380443111,7.202071021918096e-27
original,nob,25,56,100,30,0.9872126732297587,7.080018290886954e-24
original,nob,25,57,100,30,0.9840809456093991,1.4916110474332134e-22
original,nob,25,58,100,30,0.9857319180446424,3.253203380324538e-23
original,nob,25,59,100,30,0.9888154335118801,1.0965568615516495e-24
original,nob,25,60,100,30,0.9803084449413174,2.8623046133514083e-21
original,nob,25,61,100,30,0.990872567812746,6.451905119244286e-26
original,nob,25,62,100,30,0.9780333052823083,1.3045228609215435e-20
original,nob,25,63,100,30,0.9790704354320615,6.670325852338565e-21
original,nob,25,64,100,30,0.9881731853431199,2.386773834070413e-24
original,nob,25,65,100,30,0.9919510410734758,1.1169033890767183e-26
original,nob,25,66,100,30,0.990457079113677,1.200180767185347e-25
original,nob,25,67,100,30,0.9819202569932551,8.745196205997109e-22
original,nob,25,68,100,30,0.9878335212283181,3.540553405334646e-24
original,nob,25,69,100,30,0.9939082631846691,2.2866957290880395e-28
original,nob,25,70,100,30,0.9896184406368637,3.8829793429291463e-25
original,nob,25,71,100,30,0.9826910100586506,4.774510746174397e-22
original,nob,25,72,100,30,0.9895489425284479,4.261359232215344e-25
original,nob,25,73,100,30,0.9844801063782064,1.0478889123715252e-22
original,nob,25,74,100,30,0.9914032166424214,2.798431748255322e-26
original,nob,25,75,100,30,0.9910295732052783,5.0653117039594073e-26
original,nob,25,76,100,30,0.9877125315593904,4.063645586613265e-24
original,nob,25,77,100,30,0.9843726897610764,1.153366114322177e-22
original,nob,25,78,100,30,0.9924254677426047,4.7851486263500175e-27
original,nob,25,79,100,30,0.9797724030734172,4.155189701593505e-21
original,nob,25,80,100,30,0.990706534586278,8.29575166728128e-26
original,nob,25,81,100,30,0.988844768076961,1.0571609314176923e-24
original,nob,25,82,100,30,0.9962735044388449,2.3838906747768116e-31
original,nob,25,83,100,30,0.9879119712780299,3.2355423132213947e-24
original,nob,25,84,100,30,0.9897411214933736,3.290121365786272e-25
original,nob,25,85,100,30,0.9807632554603503,2.069409415215511e-21
original,nob,25,86,100,30,0.9872430938582071,6.849097364373646e-24
original,nob,25,87,100,30,0.9899983775130762,2.3093021525311997e-25
original,nob,25,88,100,30,0.985584175913077,3.754514444036641e-23
original,nob,25,89,100,30,0.9884509044530024,1.714230996675321e-24
original,nob,25,90,100,30,0.9923783576603995,5.217582523757553e-27
original,nob,25,91,100,30,0.9899945601779467,2.3216183379591983e-25
original,nob,25,92,100,30,0.9902716009247466,1.569627696607148e-25
original,nob,25,93,100,30,0.9877659580420414,3.824397773972071e-24
original,nob,25,94,100,30,0.9876325590612833,4.447827963007552e-24
original,nob,25,95,100,30,0.9910688669345783,4.764512435999543e-26
original,nob,25,96,100,30,0.9846742838539727,8.795871548256505e-23
original,nob,25,97,100,30,0.9775878431316981,1.7231836639529225e-20
original,nob,25,98,100,30,0.988343152903414,1.9509572101458244e-24
original,nob,25,99,100,30,0.9885234019578719,1.5702691017851068e-24
original,nob,25,100,100,30,0.9925968035801757,3.477256187633545e-27
original,nob,25,101,100,30,0.989291959184469,5.978122876733548e-25
original,nob,25,102,100,30,0.9893744555023176,5.3673472176919785e-25
original,nob,25,103,100,30,0.9871163933181425,7.859356481469188e-24
original,nob,25,104,100,30,0.9838631641220976,1.8017449990767318e-22
original,nob,25,105,100,30,0.9868249399685496,1.0730665933571578e-23
original,nob,25,106,100,30,0.9891513149355364,7.17020682920808e-25
original,nob,25,107,100,30,0.9949044606151328,1.8885392300379435e-29
original,nob,25,108,100,30,0.9888749945160084,1.0179441575507765e-24
original,nob,25,109,100,30,0.9940430036314373,1.6732898536325357e-28
original,nob,25,110,100,30,0.9873714685308894,5.949470902513069e-24
original,nob,25,111,100,30,0.9903799964690363,1.3426333220746328e-25
original,nob,25,112,100,30,0.9781604259587555,1.2036554278957409e-20
original,nob,25,113,100,30,0.9891728292878136,6.974595011490846e-25
original,nob,25,114,100,30,0.9896706442302,3.619530772027277e-25
original,nob,25,115,100,30,0.9827230280776945,4.653251319361476e-22
original,nob,25,116,100,30,0.9896648084175205,3.648135540645501e-25
original,nob,25,117,100,30,0.9877345066713392,3.963606301441729e-24
original,nob,25,118,100,30,0.9879371518740915,3.1429325260930945e-24
original,nob,25,119,100,30,0.9879034127861039,3.2675910773556646e-24
original,nob,25,120,100,30,0.9853113076687845,4.87350529668147e-23
original,nob,25,121,100,30,0.9918773709495676,1.2682869879137907e-26
original,nob,25,122,100,30,0.9827364533937415,4.603261751628683e-22
original,nob,25,123,100,30,0.9814892314260029,1.2130409390671383e-21
original,nob,25,124,100,30,0.9870263666985143,8.659377616113935e-24
original,nob,25,125,100,30,0.9905409185432501,1.061244554332954e-25
original,nob,25,126,100,30,0.9891930330072743,6.795419164151435e-25
original,nob,25,127,100,30,0.9930842602674745,1.3439906030866797e-27
original,nob,25,128,100,30,0.9861707838199412,2.106310066897243e-23
original,nob,25,129,100,30,0.9823943379031561,6.046026857117556e-22
original,nob,25,130,100,30,0.9874935455586573,5.19685670717992e-24
original,nob,25,131,100,30,0.9813308991696027,1.3653379064971814e-21
original,nob,25,132,100,30,0.9897872342195863,3.0898881470899855e-25
original,nob,25,133,100,30,0.9855972000027555,3.7075984872202215e-23
original,nob,25,134,100,30,0.9778394709747046,1.4735053118352737e-20
original,nob,25,135,100,30,0.9838531329154572,1.8173774845803576e-22
original,nob,25,136,100,30,0.9908631984458688,6.544873694725801e-26
original,nob,25,137,100,30,0.9801919165979366,3.1065640892393122e-21
original,nob,25,138,100,30,0.9902054816758646,1.7250654130217363e-25
original,nob,25,139,100,30,0.9915396832113403,2.2386418893300492e-26
original,nob,25,140,100,30,0.9918852488917453,1.2512340131234847e-26
original,nob,25,141,100,30,0.984307796404122,1.221773846683095e-22
original,nob,25,142,100,30,0.9827290683620757,4.6306981598000285e-22
original,nob,25,143,100,30,0.9890936185059404,7.720209693703821e-25
original,nob,25,144,100,30,0.9940032791562584,1.8360190986065665e-28
original,nob,25,145,100,30,0.9879950714610902,2.9391688979220387e-24
original,nob,25,146,100,30,0.9913999955723359,2.8130917256026444e-26
original,nob,25,147,100,30,0.9931794349199127,1.107622541228677e-27
original,nob,25,148,100,30,0.9870877870973327,8.10580723383234e-24
original,nob,25,149,100,30,0.9875772488464305,4.732957686964322e-24
original,nob,25,150,100,30,0.9941177213139297,1.4028918989928178e-28
original,nob,25,151,100,30,0.9868642338292463,1.0293666538692508e-23
original,nob,25,152,100,30,0.9902212592844057,1.686728517108523e-25
original,nob,25,153,100,30,0.9912888811516563,3.3646795840050593e-26
original,nob,25,154,100,30,0.987567757538739,4.783558357288285e-24
original,nob,25,155,100,30,0.9946764407900415,3.4808941871918016e-29
original,nob,25,156,100,30,0.9827303074299777,4.626084288951601e-22
original,nob,25,157,100,30,0.9898738784879454,2.743902960630578e-25
original,nob,25,158,100,30,0.994453492163801,6.173729419573612e-29
original,nob,25,159,100,30,0.9903106873627234,1.4839605572959452e-25
original,nob,25,160,100,30,0.9865893292017811,1.373323424679839e-23
original,nob,25,161,100,30,0.986223607486689,1.9970710984188135e-23
original,nob,25,162,100,30,0.9907399321640832,7.889597259500654e-26
original,nob,25,163,100,30,0.9930417266069785,1.4640762355381599e-27
original,nob,25,164,100,30,0.9841303536200777,1.4285204067557905e-22
original,nob,25,165,100,30,0.9916562670007508,1.844700043783975e-26
original,nob,25,166,100,30,0.9848314532927197,7.621150192681217e-23
original,nob,25,167,100,30,0.9898648909118667,2.7780436408329e-25
original,nob,25,168,100,30,0.9824471510976716,5.79887620875012e-22
original,nob,25,169,100,30,0.991909559568457,1.1999420514573835e-26
original,nob,25,170,100,30,0.989829408397278,2.9167163129621096e-25
original,nob,25,171,100,30,0.9852590161645985,5.120465787384095e-23
original,nob,25,172,100,30,0.9898860122642774,2.6984283716781154e-25
original,nob,25,173,100,30,0.9882265580714497,2.241051305094428e-24
original,nob,25,174,100,30,0.9873026878252286,6.416842185602949e-24
original,nob,25,175,100,30,0.9898595776165457,2.7984119690516984e-25
original,nob,25,176,100,30,0.9889396361718175,9.385634067498707e-25
original,nob,25,177,100,30,0.9889958711464186,8.742186378168719e-25
original,nob,25,178,100,30,0.9926491618029257,3.1493531759600106e-27
original,nob,25,179,100,30,0.9805483458429557,2.4144865066488016e-21
original,nob,25,180,100,30,0.9892458220162911,6.34721965036581e-25
original,nob,25,181,100,30,0.9786969332482827,8.525126119932556e-21
original,nob,25,182,100,30,0.9928682680811506,2.0644983977930043e-27
original,nob,25,183,100,30,0.9899261002197729,2.553111807584358e-25
original,nob,25,184,100,30,0.9881805640740926,2.366117175953149e-24
original,nob,25,185,100,30,0.9940924244093015,1.4895293254257954e-28
original,nob,25,186,100,30,0.9873480999669156,6.1045976209045806e-24
original,nob,25,187,100,30,0.9823594262565997,6.214728806135034e-22
original,nob,25,188,100,30,0.9891681974598904,7.016285181412539e-25
original,nob,25,189,100,30,0.9903101226287998,1.485166786557387e-25
original,nob,25,190,100,30,0.9905312288704101,1.0765023760875055e-25
original,nob,25,191,100,30,0.9926500505721381,3.1440434585640333e-27
original,nob,25,192,100,30,0.9828263038460376,4.281310835271366e-22
original,nob,25,193,100,30,0.9919887685267995,1.0460425003033148e-26
original,nob,25,194,100,30,0.9832333198392451,3.067774938635557e-22
original,nob,25,195,100,30,0.9933361246833375,8.007499650505817e-28
original,nob,25,196,100,30,0.9811927397845935,1.5125263580446196e-21
original,nob,25,197,100,30,0.9873616315928007,6.014319876776038e-24
original,nob,25,198,100,30,0.9936237788628224,4.32482079246766e-28
original,nob,25,199,100,30,0.9829189872042527,3.971189566553115e-22
original,nob,50,0,100,30,0.9953147524335709,5.845244590803726e-30
original,nob,50,1,100,30,0.9939036869229891,2.310798692139797e-28
